review_id,review_text,category,stemmed
d0b9b48dfa97e3842beb2da5bf0fc530,"['horor', 'tatut']",0,"['horor', 'tatut']"
db8779860cf5ff6b88fd1f0b4497be26,"['kamar', 'lumayan', 'bersih', 'air', 'mandi', 'lancar', 'kecuali', 'air', 'panas', 'toilet', 'pembuangannya', 'lancar', 'susah', 'sinyal', 'operator', 'telekomunikasi', 'penjaganya', 'jam', 'malam', 'penginapan', 'ditutup', 'ya', 'deh']",0,"['kamar', 'lumayan', 'bersih', 'air', 'mandi', 'lancar', 'kecuali', 'air', 'panas', 'toilet', 'buang', 'lancar', 'susah', 'sinyal', 'operator', 'telekomunikasi', 'jaga', 'jam', 'malam', 'inap', 'tutup', 'ya', 'deh']"
821006e9bd94c434899f58316cc29e7c,"['ac', 'dingin', 'kelengkapan', 'airy']",0,"['ac', 'dingin', 'lengkap', 'airy']"
605d6b90df7daee309522f3312a280d5,"['kamar', 'mandi', 'tirainya', 'shg', 'abis', 'mnd', 'jd', 'banjir', 'ac', 'dingin']",0,"['kamar', 'mandi', 'tirai', 'shg', 'abis', 'mnd', 'jd', 'banjir', 'ac', 'dingin']"
58d662867012171ad98b292b9b675951,"['ga', 'perlemgkapan', 'mandi', 'hotel', 'nyaman', 'udah', 'kofrm', 'cs', 'airy', 'ga', 'penyelesaian', 'snack', 'ga', 'lata', 'hotel', 'blm', 'dikirim', 'airy', 'ga', 'kompensasi', 'kecewa']",0,"['ga', 'perlemgkapan', 'mandi', 'hotel', 'nyaman', 'udah', 'kofrm', 'cs', 'airy', 'ga', 'selesai', 'snack', 'ga', 'lata', 'hotel', 'blm', 'kirim', 'airy', 'ga', 'kompensasi', 'kecewa']"
f898d1470b30de55068ab2111b21c49c,"['ac', 'rusak', 'kolam', 'renang', 'kotor', 'bagunan', 'cocok', 'dijadikan', 'menginap']",0,"['ac', 'rusak', 'kolam', 'renang', 'kotor', 'bagunan', 'cocok', 'jadi', 'inap']"
21c564208cb7968ed6bacb7f2a8855df,"['simple', 'pelayanan', 'ramah', 'bersih', 'tempatnya']",1,"['simple', 'layan', 'ramah', 'bersih', 'tempat']"
7ef20f51659790c5c49c71808d2a4a91,"['kasurnya', 'sempit']",0,"['kasur', 'sempit']"
8771a55d7546dac4d2c6349b22a9a414,"['room', 'nyaman', 'kamar', 'mandinya', 'bikin', 'ga', 'pengin', 'mandi', 'ga', 'sampahnya', 'sisa', 'sisa', 'makanan', 'plastik', 'dll', 'susah', 'buangnya', 'bikin', 'kamar', 'kotor', 'pelayananya']",0,"['room', 'nyaman', 'kamar', 'mandi', 'bikin', 'ga', 'pengin', 'mandi', 'ga', 'sampah', 'sisa', 'sisa', 'makan', 'plastik', 'dll', 'susah', 'buang', 'bikin', 'kamar', 'kotor', 'pelayananya']"
c0028eb9452153fb6e29e8bccb5ae7b9,"['pelayanan', 'staf', 'hotel', 'bawa', 'kekamar', 'kalo']",0,"['layan', 'staf', 'hotel', 'bawa', 'kamar', 'kalo']"
e8b3bc50f20a3e0821e792a97d542290,"['kamar', 'dilengkapi', 'air', 'panas', 'chanel', 'tv', 'ny', 'yg', 'clear', 'ngga']",0,"['kamar', 'lengkap', 'air', 'panas', 'chanel', 'tv', 'ny', 'yg', 'clear', 'ngga']"
8e4b34b2dc2739b632deb9004903657a,"['gak', 'air', 'panas', 'kamar', 'mandi', 'kotor', 'tissue', 'kamar', 'habis', 'gak', 'respon', 'karyawannya', 'cuek', 'cuek', 'ramah', 'gak', 'menginap']",0,"['gak', 'air', 'panas', 'kamar', 'mandi', 'kotor', 'tissue', 'kamar', 'habis', 'gak', 'respon', 'karyawannya', 'cuek', 'cuek', 'ramah', 'gak', 'inap']"
328ba09e38080a95da610c593553877a,"['kamar', 'bagus', 'bersih', 'sayang', 'apek', 'air', 'panas', 'mati']",0,"['kamar', 'bagus', 'bersih', 'sayang', 'apek', 'air', 'panas', 'mati']"
a4148714915f308a0f11c757684d18ad,"['sabun', 'tersedia', 'toilet', 'dibersihkan']",0,"['sabun', 'sedia', 'toilet', 'bersih']"
7b5513e1057f53fe24946a4620bfdeda,"['kondisi', 'kamar', 'disapu', 'kolong', 'kasur', 'sampah', 'kloset', 'kotor', 'bekas', 'pipisnya', 'ga', 'disiram', 'jorok', 'tolong', 'tamu', 'cek', 'periksa', 'kamar', 'yg']",0,"['kondisi', 'kamar', 'sapu', 'kolong', 'kasur', 'sampah', 'kloset', 'kotor', 'bekas', 'pipis', 'ga', 'siram', 'jorok', 'tolong', 'tamu', 'cek', 'periksa', 'kamar', 'yg']"
91fc30c250c5603a3aedda419c161517,"['mempercayai', 'airy', 'rooms', 'solusi', 'penginapan', 'terbaik', 'disayangkan', 'kamar', 'yg', 'ditempatkan', 'dilantai', 'lantai', 'room', 'yg', 'tersedia', 'ditambah', 'nya', 'room', 'pelayanan', 'prioritas', 'utama', 'tamu', 'silahkan', 'dievaluasi', 'nb', 'full', 'room', 'room']",0,"['percaya', 'airy', 'rooms', 'solusi', 'inap', 'baik', 'sayang', 'kamar', 'yg', 'tempat', 'lantai', 'lantai', 'room', 'yg', 'sedia', 'tambah', 'nya', 'room', 'layan', 'prioritas', 'utama', 'tamu', 'silah', 'evaluasi', 'nb', 'full', 'room', 'room']"
29595ed9f92b6936ab5ae0205656bbb6,"['air', 'mati', 'dipagi', 'kantor', 'alhasil', 'telat', 'ngantor']",0,"['air', 'mati', 'pagi', 'kantor', 'alhasil', 'telat', 'ngantor']"
31e66caba918aa1ba89c94653bac0cec,"['budget', 'hotel', 'value', 'money', 'overall', 'ok', 'sdh', 'free', 'breakfast', 'fasilitas', 'kolam', 'renang']",1,"['budget', 'hotel', 'value', 'money', 'overall', 'ok', 'sdh', 'free', 'breakfast', 'fasilitas', 'kolam', 'renang']"
8ab8bf0d2da53f2e92d6c1fca4a86da8,"['dicari', 'gak', 'ketemu', 'daerah', 'nya', 'serem', 'boking']",0,"['cari', 'gak', 'ketemu', 'daerah', 'nya', 'rem', 'boking']"
19072dd7b0efcbc5c51cdad98a08198e,"['ga', 'kamar', 'alasannya', 'kamar', 'rusak', 'untung', 'buka', 'kamar', 'yg']",0,"['ga', 'kamar', 'alas', 'kamar', 'rusak', 'untung', 'buka', 'kamar', 'yg']"
56ea20a2a1c6e8992d3dd4c6503cc527,"['sdh', 'booking', 'airy', 'hotel', 'penuh']",0,"['sdh', 'booking', 'airy', 'hotel', 'penuh']"
2c463966f2bc0bb8919878770a37f95f,"['gajadi', 'bermalam', 'karna', 'kepentingan', 'mendadak']",0,"['gajadi', 'malam', 'karna', 'penting', 'dadak']"
f85cf15b7587e904d5e784523bcf0734,"['bantal', 'sma', 'tidurnya', 'basah', 'lantainya', 'basah', 'ac', 'nya', 'dingin']",0,"['bantal', 'sma', 'tidur', 'basah', 'lantai', 'basah', 'ac', 'nya', 'dingin']"
fa3aded929c281c5cfc38388f9052889,"['wifi', 'palsu', 'air', 'panas', 'rusak']",1,"['wifi', 'palsu', 'air', 'panas', 'rusak']"
72fbfe59ec861ba2b7b6b2cdfb20dee9,"['air', 'panas', 'lancar']",0,"['air', 'panas', 'lancar']"
6396d2d1b32d7237215a202d044d28db,['angker'],0,['angker']
dfae0774a5bcdd2eccbd0891668354e3,"['mohon', 'kondisi', 'kamar', 'cek', 'serahkan', 'penghuni']",0,"['mohon', 'kondisi', 'kamar', 'cek', 'serah', 'huni']"
355baa0274baf31bdb467c1e1addaceb,"['disediakan', 'handuk', 'kamar', 'mandi', 'jorok', 'disediakan', 'air', 'minum']",0,"['sedia', 'handuk', 'kamar', 'mandi', 'jorok', 'sedia', 'air', 'minum']"
f9f3d7af6f05f2c1d818ca14b377cc00,"['krg', 'nyaman', 'tp', 'sdh', 'lmyn']",0,"['krg', 'nyaman', 'tp', 'sdh', 'lmyn']"
f76da9f71fb4cfcddd798c8e448a33e2,"['winstar', 'konsekuen', 'masak', 'twin', 'bed', 'tolong', 'disatuin', 'gak', 'nyatuin', 'alasan', 'nya', 'booking', 'airy', 'gak', 'disatuin', 'tolong', 'airy', 'mohon', 'diperhatikan', 'ya']",0,"['winstar', 'konsekuen', 'masak', 'twin', 'bed', 'tolong', 'disatuin', 'gak', 'nyatuin', 'alas', 'nya', 'booking', 'airy', 'gak', 'disatuin', 'tolong', 'airy', 'mohon', 'perhati', 'ya']"
056c4bdb487060cba01d8b6a8989ddeb,"['menginap', 'dgn', 'keluarga', 'puas', 'dgn', 'kualitas', 'kamar', 'service', 'nya', 'kamarnya', 'wangi', 'ac', 'nya', 'dingin', 'water', 'heater', 'kamar', 'mandi', 'luas', 'kamar', 'nya', 'bersih', 'lokasinya', 'dlm', 'komplek', 'guest', 'house', 'awani', 'studento', 'lobby', 'nya', 'mini', 'market', 'yg', 'fungsional', 'cari', 'makan', 'hrs', 'jalan', 'komplek', 'kelas', 'bed', 'breakfast', 'airy', 'room', 'setara', 'hotel', 'bintang', 'untk', 'sarapan', 'suguhi', 'nasi', 'goreng', 'yg', 'oke']",1,"['inap', 'dgn', 'keluarga', 'puas', 'dgn', 'kualitas', 'kamar', 'service', 'nya', 'kamar', 'wangi', 'ac', 'nya', 'dingin', 'water', 'heater', 'kamar', 'mandi', 'luas', 'kamar', 'nya', 'bersih', 'lokasi', 'dlm', 'komplek', 'guest', 'house', 'awan', 'studento', 'lobby', 'nya', 'mini', 'market', 'yg', 'fungsional', 'cari', 'makan', 'hrs', 'jalan', 'komplek', 'kelas', 'bed', 'breakfast', 'airy', 'room', 'tara', 'hotel', 'bintang', 'untk', 'sarap', 'suguh', 'nasi', 'goreng', 'yg', 'oke']"
178151b4fc6bc4f7c8eb47407901b678,"['gak', 'dapet', 'snack', 'kualitas', 'airy', 'utk', 'apart', 'mutiara', 'bekasi', 'mati', 'lampu']",0,"['gak', 'dapet', 'snack', 'kualitas', 'airy', 'utk', 'apart', 'mutiara', 'bekas', 'mati', 'lampu']"
eb053822b32c14d594f098e27d015579,[],0,[]
40aac6e3942b846d5a3eab1f763ee506,"['makan', 'pagi', 'hotrl']",0,"['makan', 'pagi', 'hotrl']"
bab5dcad237fd0f1e238114ac127185e,"['ranjangnya', 'sesuai', 'gambar', 'kenyataan', 'ranjangnya', 'bambu', 'penerangannya', 'colokkan', 'listrik']",0,"['ranjang', 'sesuai', 'gambar', 'nyata', 'ranjang', 'bambu', 'terang', 'colok', 'listrik']"
33f957c20cb1ccc64d00bf32d99d1104,"['kamar', 'sesuai', 'pesanan']",0,"['kamar', 'sesuai', 'pesan']"
60d3911b3bee39edbe6e52c540087bc3,"['ac', 'dingin', 'pelayanan', 'housekeeping', 'sopan']",0,"['ac', 'dingin', 'layan', 'housekeeping', 'sopan']"
a289d3c9de88a61e9776adbfb311c325,"['pelayanan', 'buruk', 'cek', 'jam', 'jam', 'set']",0,"['layan', 'buruk', 'cek', 'jam', 'jam', 'set']"
8b532fe5bdc7870b5db65a4a3b764034,"['kondisi', 'penginapannya', 'bersih']",0,"['kondisi', 'inap', 'bersih']"
7bcba3d43d6f6f13abfcc95a83e6bad5,"['reseptionis', 'ramah', 'kamar', 'sesuai', 'baged']",0,"['reseptionis', 'ramah', 'kamar', 'sesuai', 'baged']"
561345f168100d1076ab6d265f2bc818,"['lumayan', 'kamar', 'bersih', 'air', 'panas', 'lancar', 'kekurangannya', 'ac', 'gak', 'dingin', 'udah', 'setting', 'c', 'jd', 'gerah', 'kamar']",0,"['lumayan', 'kamar', 'bersih', 'air', 'panas', 'lancar', 'kurang', 'ac', 'gak', 'dingin', 'udah', 'setting', 'c', 'jd', 'gerah', 'kamar']"
1067eb6b5e4ecb28090f899567b77819,"['kotorr', 'kumuh', 'ramah']",0,"['kotorr', 'kumuh', 'ramah']"
66eeb0abaed8bed09163c34acfceee6c,"['nyaman', 'harga', 'terjangkau', 'fasilitas', 'bagus']",1,"['nyaman', 'harga', 'jangkau', 'fasilitas', 'bagus']"
f95bf38fd010029fb9490f0b4420e9dd,"['alamat', 'hotel', 'kwitansi', 'pembayaran', 'ongkos', 'hotel', 'utk', 'harga', 'murah']",0,"['alamat', 'hotel', 'kwitansi', 'bayar', 'ongkos', 'hotel', 'utk', 'harga', 'murah']"
e39b5aafea0538febb93a2c0588c20bc,"['excellent', 'place', 'near', 'business', 'travel']",1,"['excellent', 'place', 'near', 'business', 'travel']"
a63e0249d1623650fec39584110d7b09,"['kamar', 'bersih', 'luas', 'ac', 'tetep', 'dingin', 'udara', 'lembang', 'emang', 'udah']",1,"['kamar', 'bersih', 'luas', 'ac', 'tetep', 'dingin', 'udara', 'lembang', 'emang', 'udah']"
6eb051ce2b56a5f068f51822e5f8e370,"['lumayan', 'nyaman', 'sayangnya', 'bnyak', 'nyamuk', 'dr', 'ditoilet', 'masuk', 'kamar', 'jg', 'bnyk', 'nyamuk', 'remot', 'ac', 'nya', 'suka', 'ga', 'berfungsi', 'dgn', 'menginap', 'malam', 'tp', 'kamarnya', 'dirapihin', 'tpt', 'tidur', 'nya', 'brharap', 'jg', 'lantainya', 'disapu', 'petugasnya', 'ramah', 'semoga', 'kedepannya', 'lg', 'trims', 'airy']",0,"['lumayan', 'nyaman', 'sayang', 'bnyak', 'nyamuk', 'dr', 'toilet', 'masuk', 'kamar', 'jg', 'bnyk', 'nyamuk', 'remot', 'ac', 'nya', 'suka', 'ga', 'fungsi', 'dgn', 'inap', 'malam', 'tp', 'kamar', 'dirapihin', 'tpt', 'tidur', 'nya', 'brharap', 'jg', 'lantai', 'sapu', 'tugas', 'ramah', 'moga', 'depan', 'lg', 'trims', 'airy']"
d3e833275fe5309d65e4d08ab0190bc7,['sempit'],0,['sempit']
03cb95a21133c6f9c2aaf92891f7a174,"['buruk', 'booking', 'check', 'kamar', 'dipesan', 'disewakan', 'orang', 'kebagian', 'kamar', 'pelayanan', 'resepsionis', 'buruk', 'ramah', 'menginap', 'disarankan', 'refund', 'cari', 'menginap']",0,"['buruk', 'booking', 'check', 'kamar', 'pes', 'sewa', 'orang', 'bagi', 'kamar', 'layan', 'resepsionis', 'buruk', 'ramah', 'inap', 'saran', 'refund', 'cari', 'inap']"
1b05c07fcd442c4f915728d7958c939e,"['nya', 'nyaman']",0,"['nya', 'nyaman']"
d9b21b6e71af9b0b81da8aeeea35ebe6,"['ac', 'panas', 'front', 'office', 'ramah']",0,"['ac', 'panas', 'front', 'office', 'ramah']"
d607d1eeae85c8d1ffb6f24e30f52f46,"['ac', 'ga', 'dingin', 'sprei', 'lusuh']",0,"['ac', 'ga', 'dingin', 'sprei', 'lusuh']"
04b24ed739451873e6e4f69274ee23f4,"['wc', 'binatang', 'geliiii']",0,"['wc', 'binatang', 'geliiii']"
882014338fc34a41a6b6cadcc90070a8,"['handuk', 'dekil', 'banget', 'ac', 'panas']",0,"['handuk', 'dekil', 'banget', 'ac', 'panas']"
4f48fc4303d5caab71bdfbe2629a8b6f,"['kasi', 'kamarnya', 'gak', 'sesuai', 'airy', 'hrga', 'lumayan', 'mahal', 'untung', 'pake', 'voucher', 'kno', 'pake', 'voucher', 'ato', 'potingan', 'dikasi', 'tempatnya', 'perbaiki', 'kordinasi', 'aory', 'dg', 'partner']",0,"['kasi', 'kamar', 'gak', 'sesuai', 'airy', 'hrga', 'lumayan', 'mahal', 'untung', 'pake', 'voucher', 'kno', 'pake', 'voucher', 'ato', 'potingan', 'kasi', 'tempat', 'baik', 'kordinasi', 'aory', 'dg', 'partner']"
325b359260b9b46c3b06b0233a493003,"['gambar', 'tdk', 'sesuai', 'dgn', 'pisiknya', 'air', 'hangat', 'tdk', 'wifi', 'tdk', 'sampo', 'tdk', 'kebersihan', 'lingkungannya', 'kamar', 'tdk', 'layak', 'pembenahan', 'kecewa', 'berat']",0,"['gambar', 'tdk', 'sesuai', 'dgn', 'pisik', 'air', 'hangat', 'tdk', 'wifi', 'tdk', 'sampo', 'tdk', 'bersih', 'lingkung', 'kamar', 'tdk', 'layak', 'benah', 'kecewa', 'berat']"
3ec1323248ae417927645fbe45eca782,"['kamar', 'mandi', 'kotor', 'airnya', 'hitam', 'kali', 'buka']",0,"['kamar', 'mandi', 'kotor', 'air', 'hitam', 'kali', 'buka']"
cedf646852af8b79d67707dff10307e4,"['tv', 'nya', 'semut', 'nya']",0,"['tv', 'nya', 'semut', 'nya']"
6291b9e23d8d93dc6b1791cfba06ac4e,"['buruk', 'mati', 'listrik', 'ps', 'mo', 'check']",0,"['buruk', 'mati', 'listrik', 'ps', 'mo', 'check']"
d02e40c0541b56ef2d03c3ad8ffc4137,"['lift', 'nya', 'terawat', 'kamar', 'mandi', 'kotor', 'kamar', 'jendela', 'toilet', 'bekas', 'air', 'kencing', 'toilet', 'dipakai', 'jam', 'dipindah', 'kamar', 'jendela', 'ditutup', 'pindah', 'kamar', 'ketiga', 'bekas', 'rambut', 'sprei']",0,"['lift', 'nya', 'awat', 'kamar', 'mandi', 'kotor', 'kamar', 'jendela', 'toilet', 'bekas', 'air', 'kencing', 'toilet', 'pakai', 'jam', 'pindah', 'kamar', 'jendela', 'tutup', 'pindah', 'kamar', 'tiga', 'bekas', 'rambut', 'sprei']"
75baa52c7133e5bafbf9ca0dc83e1434,"['wifi', 'alasan', 'diperbaiki']",0,"['wifi', 'alas', 'baik']"
1bfa379dc78bd9e584124e9ee455f05f,"['diruangan', 'sawang', 'tv', 'ga', 'berpungsi']",0,"['ruang', 'sawang', 'tv', 'ga', 'pungsi']"
739d73d4c9f379f3425454e77e13a0fb,"['bagus', 'sesuai', 'budget', 'wifi', 'ok', 'pelayanan', 'ramah', 'pokoknya', 'rekomended', 'pertahankan']",1,"['bagus', 'sesuai', 'budget', 'wifi', 'ok', 'layan', 'ramah', 'pokok', 'rekomended', 'tahan']"
1ef09352b5267ac354f7da29873edfcb,"['rambut', 'kasur']",0,"['rambut', 'kasur']"
c7d1159be958eea841f57f7d30bd8855,"['air', 'toilet', 'mampet']",0,"['air', 'toilet', 'mampet']"
8a19354644c2b1a5db014f7015238779,"['kamar', 'bersih', 'lumayan', 'luas', 'dkt', 'dgn', 'kampus', 'itn', 'unibraw']",1,"['kamar', 'bersih', 'lumayan', 'luas', 'dkt', 'dgn', 'kampus', 'itn', 'unibraw']"
a8384da2dabc6aa9910cb4699b0679e1,"['ac', 'kamar', 'bermasalah']",0,"['ac', 'kamar', 'masalah']"
ba913478dd74188f9c2f562f79164b7f,"['pintu', 'lemari', 'pintu', 'kamar', 'kloset', 'diperbaiki', 'kran', 'air', 'air', 'panas', 'gak', 'stabil', 'service', 'ny', 'gak', 'bagus']",0,"['pintu', 'lemari', 'pintu', 'kamar', 'kloset', 'baik', 'kran', 'air', 'air', 'panas', 'gak', 'stabil', 'service', 'ny', 'gak', 'bagus']"
f405fede2765c3052cf78af5f17ace14,"['worth', 'harga', 'seekonomis', 'welcome', 'snack', 'nya', 'lumayan', 'heheheh', 'sayang', 'kamar', 'mandi', 'bersih']",1,"['worth', 'harga', 'ekonom', 'welcome', 'snack', 'nya', 'lumayan', 'heheheh', 'sayang', 'kamar', 'mandi', 'bersih']"
d3784c6d7dd52ebdb449c586e7f47c01,"['penjaga', 'penginapan', 'kamar', 'dibuka', 'tv', 'kondisi', 'menyala', 'sprei', 'selimut', 'rapi', 'pasir', 'lantai', 'kamar', 'penjaga', 'kamar', 'bilang', 'kamarnya', 'dipakai', 'nonton', 'tv', 'mengecewakan']",0,"['jaga', 'inap', 'kamar', 'buka', 'tv', 'kondisi', 'nyala', 'sprei', 'selimut', 'rapi', 'pasir', 'lantai', 'kamar', 'jaga', 'kamar', 'bilang', 'kamar', 'pakai', 'nonton', 'tv', 'kecewa']"
35bb086673f18174d075cdb3f07613b1,"['harga', 'murah', 'sesuai', 'ama', 'kondisinya']",0,"['harga', 'murah', 'sesuai', 'ama', 'kondisi']"
b98cc015f9a1c29ec9ce91642a33a140,"['fasilitas', 'standar', 'nuansa', 'jawa', 'nya', 'pelayanan']",0,"['fasilitas', 'standar', 'nuansa', 'jawa', 'nya', 'layan']"
c17ee9df7979828cb0d39aafe3921846,"['toilet', 'kotor', 'keran', 'rusak']",0,"['toilet', 'kotor', 'keran', 'rusak']"
89dc140184c947edd793072249ff5528,"['bising', 'bersih']",0,"['bising', 'bersih']"
ca277c42c9bccfcb018506f9f200e66d,"['tv', 'kdang', 'ga', 'ad', 'siaran']",0,"['tv', 'kdang', 'ga', 'ad', 'siar']"
2f343a6f5475a9943910b82531f6619a,"['kamarnya', 'sempit', 'panas', 'kebersihan', 'jelek', 'pengap', 'gak', 'jd', 'nginap', 'langsung', 'pindah', 'hotel']",0,"['kamar', 'sempit', 'panas', 'bersih', 'jelek', 'pengap', 'gak', 'jd', 'nginap', 'langsung', 'pindah', 'hotel']"
4a922c9fc995aca8c6a84103ba16475e,"['experiance', 'hotel', 'service', 'bad', 'airy', 'promised', 'provide', 'wifi', 'tgere', 'wifi', 'contacted', 'customer', 'service', 'facebook', 'messanger', 'solve', 'problem', 'recommand', 'disappointed']",0,"['experiance', 'hotel', 'service', 'bad', 'airy', 'promised', 'provide', 'wifi', 'tgere', 'wifi', 'contacted', 'customer', 'service', 'facebook', 'messanger', 'solve', 'problem', 'recommand', 'disappointed']"
e88fa65125dd6b93c9d3647accfb746d,"['pelayanan', 'bagus', 'akibat', 'kesalahan', 'resepsionis', 'kamar', 'sdh', 'yg', 'pake', 'berantakan', 'pas', 'masuk']",0,"['layan', 'bagus', 'akibat', 'salah', 'resepsionis', 'kamar', 'sdh', 'yg', 'pake', 'beranta', 'pas', 'masuk']"
5949442aa6106397a460bdbd64a3fd64,"['pelayanan', 'petugas']",0,"['layan', 'tugas']"
fdb32efacaaf96564aafe56d590e5972,"['payah', 'snack', 'airy', 'nya']",0,"['payah', 'snack', 'airy', 'nya']"
3d7da29139b6e62ed2d5f92002aa2a30,"['kamar', 'mandi', 'sempit', 'bgt', 'trus', 'bau']",0,"['kamar', 'mandi', 'sempit', 'bgt', 'trus', 'bau']"
8d4b6ebb95c6e3a07edf4a2fa3107b2c,"['nya', 'kotor', 'bangunan', 'bau', 'pelatihan', 'tenaga', 'kerja']",0,"['nya', 'kotor', 'bangun', 'bau', 'latih', 'tenaga', 'kerja']"
a3dcbc0017d6469bcc496dbba4d97133,"['kamar', 'nyaman', 'kotor', 'wifi', 'kamar', 'yg', 'mengetuk', 'tpi', 'dibuka', 'orang', 'istirahat', 'handuk', 'kotor', 'aja', 'tamu', 'pokoknya', 'sesuai', 'exspetasi']",0,"['kamar', 'nyaman', 'kotor', 'wifi', 'kamar', 'yg', 'ketuk', 'tpi', 'buka', 'orang', 'istirahat', 'handuk', 'kotor', 'aja', 'tamu', 'pokok', 'sesuai', 'exspetasi']"
f363c51b1cf86046c32fc4f41a8c5efe,"['aja', 'kamar', 'terawat', 'sprei', 'bantal', 'apek', 'diganti', 'bau', 'kamar', 'enak']",0,"['aja', 'kamar', 'awat', 'sprei', 'bantal', 'apek', 'ganti', 'bau', 'kamar', 'enak']"
e0a9a25742cf3d51baf06d832323e459,"['hotelnya', 'bau', 'bangkai', 'tikus']",0,"['hotel', 'bau', 'bangkai', 'tikus']"
451d381718f84a98d731bda6421fd2ef,"['kamarnya', 'bersih', 'bangunannya', 'bgt', 'suasana', 'kamarnya', 'menyeramkan', 'gak', 'pemasak', 'air', 'panas', 'dikamar', 'jd', 'kalo', 'yg', 'bawa', 'anak', 'minum', 'susu', 'kesulitan', 'dapetin', 'air', 'panasnya', 'lapor', 'receptionist', 'tp', 'gak', 'respon', 'lokasi', 'kolam', 'renang', 'jg', 'dr', 'hotel', 'kendaraan', 'lokasinya', 'sulit', 'ditemukan']",0,"['kamar', 'bersih', 'bangun', 'bgt', 'suasana', 'kamar', 'seram', 'gak', 'masak', 'air', 'panas', 'kamar', 'jd', 'kalo', 'yg', 'bawa', 'anak', 'minum', 'susu', 'sulit', 'dapetin', 'air', 'panas', 'lapor', 'receptionist', 'tp', 'gak', 'respon', 'lokasi', 'kolam', 'renang', 'jg', 'dr', 'hotel', 'kendara', 'lokasi', 'sulit', 'temu']"
e581f20b920c4420bf16148810510566,"['petugasx', 'jutek', 'gak', 'ramah', 'skl']",0,"['petugasx', 'jutek', 'gak', 'ramah', 'skl']"
6a826286569d6143574c9ad83bad3c44,"['serem', 'sih', 'ruangannya', 'kotor']",0,"['rem', 'sih', 'ruang', 'kotor']"
19ac3a63ba9f352e978df438adcb9eed,"['acnya', 'panas', 'yg']",0,"['acnya', 'panas', 'yg']"
732726defb82da653c8d741d8ed59059,"['tempatnya', 'strategis', 'pelayanan', 'oke', 'kran', 'panas', 'gag', 'chanel', 'tv', 'jelek']",0,"['tempat', 'strategis', 'layan', 'oke', 'kran', 'panas', 'gag', 'chanel', 'tv', 'jelek']"
5235c3e8c0eab52ca09313bc69d3c2cb,"['perlengkapan', 'mandi', 'air', 'minum', 'gratis', 'tv', 'remote', 'ny', 'error']",0,"['lengkap', 'mandi', 'air', 'minum', 'gratis', 'tv', 'remote', 'ny', 'error']"
53a9ae25d027a2da343cb62f840afca8,"['air', 'mineral', 'ga', 'sunrise', 'meal', 'ga', 'handuk', 'toiletress', 'ga', 'jugaa', 'dikasi']",0,"['air', 'mineral', 'ga', 'sunrise', 'meal', 'ga', 'handuk', 'toiletress', 'ga', 'jugaa', 'kasi']"
eb2ca85caebbc63912a2c5d444f12c01,"['tv', 'kabel', 'mohon', 'diperbaiki', 'chanel', 'nya']",0,"['tv', 'kabel', 'mohon', 'baik', 'chanel', 'nya']"
6db377acbb97747f70c0807150124096,"['susah', 'cari', 'tempatnya', 'krn', 'didalem', 'perumahan', 'trus', 'plang', 'nya', 'laundry', 'airy', 'air', 'kamar', 'mandinya', 'asin']",0,"['susah', 'cari', 'tempat', 'krn', 'dalem', 'rumah', 'trus', 'plang', 'nya', 'laundry', 'airy', 'air', 'kamar', 'mandi', 'asin']"
92af80ccb37e56eb67848937c30c7dd1,"['sprei', 'selimut', 'bersih', 'disediakan', 'handuk', 'mandi']",0,"['sprei', 'selimut', 'bersih', 'sedia', 'handuk', 'mandi']"
5359fa60dca97a13a83ecd61ee215323,"['lokasi', 'strategis', 'dpn', 'pantai', 'sanur', 'dkt', 'dgn', 'penyebrangan', 'nusa', 'penida', 'tp', 'ga', 'air', 'panas', 'handuk', 'sprei', 'kotor', 'bau', 'kmr', 'bau', 'masakan', 'krn', 'persis', 'bersebelahan', 'dgn', 'sop', 'ikan', 'mak', 'beng', 'ga', 'tissue', 'ga', 'tong', 'sampah']",0,"['lokasi', 'strategis', 'dpn', 'pantai', 'sanur', 'dkt', 'dgn', 'penyebrangan', 'nusa', 'penida', 'tp', 'ga', 'air', 'panas', 'handuk', 'sprei', 'kotor', 'bau', 'kmr', 'bau', 'masakan', 'krn', 'persis', 'bahan', 'dgn', 'sop', 'ikan', 'mak', 'beng', 'ga', 'tissue', 'ga', 'tong', 'sampah']"
723b45cd4263bdfca8bd6d2220555abe,"['air', 'hangat', 'nya', 'fungsi', 'wastafelnya']",0,"['air', 'hangat', 'nya', 'fungsi', 'wastafel']"
83c69b230c912e4d917e216344535693,"['bersih', 'si', 'tp', 'penjaga', 'nya', 'ramah']",0,"['bersih', 'si', 'tp', 'jaga', 'nya', 'ramah']"
e6174f0e28f1d6a1b113b45b516196b2,"['utk', 'kamar', 'utk', 'makanan', 'sahurnya', 'enak']",0,"['utk', 'kamar', 'utk', 'makan', 'sahur', 'enak']"
b0e0ddeaafc0e2c4cfca97dacccd2a50,"['ac', 'dingin', 'nyamuk', 'wifi', 'passwordnya']",0,"['ac', 'dingin', 'nyamuk', 'wifi', 'passwordnya']"
